cid,text,author,votes,heart,paid
UgyNPLG3RHfwn2NJEEZ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugz3eTP5bgCq46ebfIN4AaABAg,"ഭയങ്കര ഇറലിജിൻറ് ആണല്ലോ അടിപൊളി ട്ടോ  f - w ട്ടോ ",cool tech travel,2,True,None
Ugx0aUSb7J7zIWMA4qR4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugzamw6SaFCI4v9_KQZ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],3,True,None
UgzHKt1iwjJEG3lYc4h4AaABAg,"ഞാൻ ഒരു ചലഞ്ച് തരാംഒരു കാട്ടു പൂച്ചഒരു കാട്ടുപൂച്ച ഫ്രണ്ട് ",Gogul Krishnan,1,True,None
UgwjlDxlKskLEZb4iR14AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugx-icVUNEI7UR-kFu94AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgzeD006SgfmDpVIgOB4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],6,True,None
UgysxdA5ApZI5KmFHzp4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugxs9G30cBxMAnkLyfR4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],4,True,None
UgxiFFvNnmKoF7qgpsl4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],4,True,None
UgzDPNEFyxWExDy4j0l4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgwnF4pLLh9Jrrx9UqZ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgzO_84IIcUGvfULnb54AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugxxdf9XnFiy2nB0T854AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],3,True,None
Ugxw_lvgQ54Q03OJZLJ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgxnG2T8vL6qhTIQVfR4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgzVP6uuWwo-bc9gvYp4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgxludR9KY3NUa-xVe54AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgxUsbs4TmmOha6P_p54AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgzCqL2m6XOSTgpOkWh4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgyZ_ARL3XO4VAfeqsZ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgxUcHLSrsDoKouzFa54AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgxQRfG2S6cF7fUEggp4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],5,True,None
UgxQRfG2S6cF7fUEggp4AaABAg.9aj2MFp-p759bKcefNICVU,"ബ്രോ ഇൻസ്റ്റാ യിൽ undo",Dinesan Tk,2,True,None
UgwWVBs98QhKmyNaXX94AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgzqJTBiP4lEga7gup14AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],3,True,None
Ugx82hAQNaH9981_ycV4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgxIRWWMC-wrVtmwnJN4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugw22ID1t1G22MkkLUR4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],4,True,None
UgyxJxhXOn4qHXkoyQd4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
Ugw0H88d8JYJ7Cq5LHx4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugye-S4L-Q8beG60XF94AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
UgyF_e4Vqnwfe_c6Cl94AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],2,True,None
Ugz2iubPDbs9gftcw094AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgyBj1jNo-FdqGjNZyF4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],0,True,None
UgzaVzOcEJhZN1cBPTN4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],0,True,None
Ugxwf9_hGlfxsqI7OBN4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],0,True,None
Ugx7_FSmToj9IoD4KdB4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],0,True,None
Ugzs1cLUXyf94TupbAh4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],1,True,None
UgzJVD92OcsXYN9RPrJ4AaABAg,"വീഡിയോ കണ്ടു ഇഷ്ട്ടായി . Likecmnt",DhanisRahu,1,True,None
UgxOxOWT30d3-0-nw_N4AaABAg,"പൊളി ",cool tech travel,2,True,None
Ugz823G4kAhTtdW_iPp4AaABAg,"പൊളി   വരണേ",cool tech travel,1,True,None
UgyMryhNGsbpdSqGWT54AaABAg,"എനിക്കും ഉണ്ട് ",TT Gamer,3,True,None
UgweqTwLO8QOK5ieUcZ4AaABAg,"Subscribe ചെയ്യാൻ മറക്കല്ലേ ",[DAANA GAMING],4,True,None
UgwLzwt_Go4ql9WBq_Z4AaABAg,"അടിപൊളി",INDIAN ARMY SQUAD FF,2,True,None
UgzLwhnSE1-FKimCupR4AaABAg.9_cbMJmDn0i9_itBb7wFYH,"Auto switch gun on ആകി എന്നിട്ടും കിട്ടുന്നില്ല.",Aney,1,True,None
UgyzPe1m5nYD8non2Px4AaABAg,"പൊളി ",cool tech travel,2,True,None
Ugwqozt11K7vkz8oPS94AaABAg,"സൂപ്പർ ഗെയിം ",cool tech travel,1,True,None
Ugzp0wkx6sRreH7J2sx4AaABAg,"പൊളി ",cool tech travel,1,True,None
UgwEV2iJdpuknUp5akp4AaABAg,"പൊളി ",cool tech travel,1,True,None
Ugwg5StRoBiXdNrUv5B4AaABAg,"ചാനലിലേക്കൊന്നും കാണുന്നില്ലല്ലോ",Sanju''s World,2,True,None
UgzNYvZXlQSAO4K6Yth4AaABAg,"സൂപ്പർ ",cool tech travel,1,True,None
UgxfCGkTcHOt9cc7zd14AaABAg,"കണ്ടിരിക്കാൻ തോന്നുന്ന നല്ല വീഡിയോ.അവതരണം നന്നായിട്ടുണ്ട്. ഇനിയും ഇത് പോലുള്ള വീഡിയോസ് ഇടണേ. ഒന്നും പറയാനില്ല.. സൂപ്പർ. ഇനിയും ഉയരങ്ങളിൽ എത്തട്ടെ. ഇനി എന്നും ഇവിടുണ്ടാവും.അങ്ങോട്ടും വരണേ.. നമുക്ക് ഒരുമിച്ചു മുന്നേറാംGood hard work.Thanks for sharing this vedo Looks so temptingGreat Well prepared good presentation ഒരു രക്ഷയുമില്ല അടിപൊളിStay Healthy. Stay Safe.Protect Our Loved Ones",Voice Of Biju,1,False,None
Ugwogx2El6f5KkrpLMx4AaABAg,"കിടു",Sanju''s World,1,True,None
Ugz53eB6unJlZGeM6SV4AaABAg,"ഇത് പൊളി ഗെയിം ആണ് ",Nidhin H,3,True,None
UgwUymK_y2JqaMbfFM54AaABAg,"♚  വളരെ മനോഹരമായ വീഡിയോ .അവതരണശൈലി .ഇനിയും ഒരുപാട് നല്ല വീഡിയോസ് ഇടാൻ കഴിയട്ടെ.അങ്ങോട്ടും വരാമോ  ",Voice Of Biju,1,True,None
UgwH56-otyp9RnpSoO94AaABAg,"ഗെയിമിംഗ് വീഡിയോ വളരെ നന്നായിട്ടുണ്ട് ന്യൂ ഫ്രണ്ട് ",Mufeedh Vlog,1,True,None
UgyWxoE6Un8sSMHdj-t4AaABAg,"സൂപ്പർ ആയിട്ടുണ്ട് ",RIYAS BOOK,1,True,None
Ugwx-vsoS3r4gAeW_UN4AaABAg,"സബ് വന്നില്ല ട്ടോ",Mufeedh Vlog,1,False,None
Ugwx-vsoS3r4gAeW_UN4AaABAg.9antfl9Eu9c9antyBWZ3di,"ചെയ്തു",Kasargod Vandibhranthanmar,0,False,None
UgwO69RaoSG5VIBKj414AaABAg,"വീഡിയോ  ഡിസ്‌ലൈക്ക് ചെയ്യുന്നവരുടെ ശ്രദ്ധയ്ക്ക് കാരണം വ്യക്തമാക്കുക അല്ലാതെ പിന്നിൽ നിന്ന് കുത്തരുത്",Kasargod Vandibhranthanmar,0,False,None
UgxeZKRm2v-drIH-FWp4AaABAg,"ഈ വീഡിയോ  ഡിസ് ലൈക്ക് അടിക്കുന്നവർ അതിൻറെ കാരണം വ്യക്തമാക്കണം",Kasargod Vandibhranthanmar,1,False,None
Ugw_NH-pjSUv_LfMsVN4AaABAg,"game കളിച്ചിട്ടുണ്ട്",Shila Thiruvananthapuram ◉‿◉,1,True,None
UgxH-PH2YWhFipGEebJ4AaABAg,"കൊള്ളാം സുഹൃത്തേ",Shila Thiruvananthapuram ◉‿◉,1,True,None
UgxbtP-kiUSs_iP0SzB4AaABAg,"യൂട്യൂബ് മാമാ എൻറെ വീഡിയോ വൻ പരാജയം ",Kasargod Vandibhranthanmar,1,True,None
UgxyQNS1DYoEgaZv-SN4AaABAg,"കലക്കി അടിപൊളി നന്നായിട്ടുണ്ട്",RIYAS BOOK,0,True,None
Ugyu-zm_mzGx7mQyoQN4AaABAg.9WEjjBL8BhM9XKUEdqRtly," @Kasargod Vandibhranthanmar  നമ്മൾ വണ്ടിപ്രാന്തന്മാർക്കിടയിൽ ഈ thanks ൻ്റെയൊക്കെ ആവശ്യമുണ്ടോ",🤗 AMAL 🤗,0,False,None
Ugyu-zm_mzGx7mQyoQN4AaABAg.9WEjjBL8BhM9XKVEq1cvfR,"നന്ദി പറയേണ്ട ആവശ്യം ഉണ്ട് കാരണം നിങ്ങൾ തരുന്ന comment like dislike എന്നിവ നമ്മുടെ വീഡിയോ ഒന്ന് കിട്ടുന്ന boosting ആണ് ഇതുമൂലം 1000 subscriber താഴെയുള്ള ഞങ്ങളെപ്പോലുള്ള കുഞ്ഞു ട്യൂബ് ചാനലുകൾക്ക് പുതിയ പുതിയ വ്യക്തികൾ ചാനൽ വന്നു കണ്ടു ഇഷ്ടപ്പെട്ടാൽ subscribe ചെയ്തിട്ട് പോകും അവർ നമ്മുടെ വീഡിയോ നോക്കും അപ്പോൾ നിങ്ങളുടെ ഒക്കെ നന്ദി പറയേണ്ടേ",Kasargod Vandibhranthanmar,1,False,None
UgwIplkl2y2s1KNQRXN4AaABAg,"Editing അടിപൊളി ആയിട്ടുണ്ട്",KL PANDA Offical,2,True,None
UgxrQHjpfDzuQCche2l4AaABAg.9W5EXRJs66S9W5Esijt8ut,"ഒന്ന് ഹോൾഡ് ചെയ്യണേ.. ഞാനാ സൈബർ സെല്ലിലോട്ട് ഒന്ന് connect ചെയ്തോട്ടെ ",RK ROCKY GAMING,3,True,None
UgxlIJDhiIhFpBvCC_94AaABAg,"നമ്മുടെ ചെക്കന്റെ വീഡിയോ വന്നു ഇങ്ങു പോന്നു Rocky Pever",KL PANDA Offical,3,True,None
Ugyy74-tQo2bG43Se7R4AaABAg.9UnyoeQuVSd9Uo9JJZ3kRx,"താങ്ക്സ് ചങ്കെ ",RK ROCKY GAMING,1,True,None
UgyDQBb7JEyAy5qw_St4AaABAg.9TXCnXL7afh9TXDoJYRAEi,"കൊറേ നാൾകൾക്ക് ശേഷം Eduthu bro ",RK ROCKY GAMING,1,True,None
UgxTjKUQ0jnbnPyOOsZ4AaABAg.9Sse7o3dw5w9Sshyv8J-fQ,"പിന്നെന്താ ️",RK ROCKY GAMING,2,True,None
UgxQmc8Hmy2Q_KSPiBh4AaABAg,"വേറെ ലെവൽ എഡിറ്റിംഗ് +ഗെയിംപ്ലേയ്!!",Arjun P Panicker,6,True,None
Ugypb-hxAEuXu86vmQN4AaABAg,"അതാണ് പവർ",esports 6foryou,2,True,None
UgxwQchfQ8-mPdc1f2p4AaABAg.9SLt2YiO3qL9SLt9blMRJb,"Bro ക്കും Okke ഒരുനാൾ ശെരിയാകും എന്നെപ്പോലെ ",RK ROCKY GAMING,2,True,None
UgyIlkKWM5iY-bSFjM14AaABAg,"നന്നായി  കഷ്ടപ്പെട്ട്  Edit ചെയ്ത് ഇടുമ്പോൾ...Likes ഇല്ലാത്തത് എന്തൊരു.. കഷ്ടമാണ് ",RK ROCKY GAMING,5,True,None
UgzfH-vRJBo36woZYp14AaABAg,"Mone നിനക്ക് നല്ലൊരു കഴിവുണ്ട് എഡിറ്റ്‌ &ഗെയിം. Keep ഗോയിങ് മുത്തേ ",Arun Beard man,1,True,None
UgzuKLLaELOt1XlFhlp4AaABAg,"Full സപ്പോർട്ട് bro",VaLmAkRy Gaming,1,True,None
UgwGArA6_z6ims6xZrN4AaABAg,"video ഇഷ്ടമായാൽ Like ചയ്യുക  ഇനി കൊള്ളില്ലെങ്കിൽ അതിന്റെ കാരണവും പറയുക..എന്നാലേ.. improve ആക്കാൻ പറ്റൂ....പിന്നെ ഈ പാവപ്പെട്ടവന്റെ Channel support ചെയ്യാൻ മറക്കണ്ട!!.. ",RK ROCKY GAMING,7,True,None
UgzSZjKGzpZ_E1voYXt4AaABAg," പൊളി",Hecker 2.0,1,True,None
UgwcNxjuw4FSGBam2rR4AaABAg,"അതൊക്കെ അത്രയേ...ഉള്ളൂ...",RK ROCKY GAMING,1,True,None
UgzkZBjie_wJEZkS0hV4AaABAg,"ഈ trick ഇതുവരെ അറിയാത്ത..പാവപ്പെട്ട players ന് വേണ്ടിയാണ് ഈ video ഉപകാര മായിരിക്കും....",RK ROCKY GAMING,2,True,None
UgziMXZtvfa7WGal8IZ4AaABAg,"പുതിയ പ്ലയെഴ്സിന് ഉപകാരമാകും",VaLmAkRy Gaming,1,True,None
UgwfMPbr4juj16CKYA94AaABAg.9Pu4FfZ28IQ9Pu4QH68Sjf,"ഏറെക്കുറേ..",RK ROCKY GAMING,2,True,None
UgwoR2OJgvoXXJyfsHB4AaABAg,"Support ചെയ്ത എല്ലാർക്കും നന്ദി ഇനിയും നല്ല നല്ല video ഈ 2gb ram കാരൻ ഇടുന്നതായിരിക്കും ....",RK ROCKY GAMING,3,True,None
UgwQosLe89cp7-Hn6vd4AaABAg,"മച്ചാനെ പൊളി",iron OP gamer YT,3,True,None
UgzoBHUurUtcLdEIYqR4AaABAg,"എന്നെ പോലുള്ളവരുടെ അവസ്ഥ... മനസിലാക്കാൻ വേണ്ടിയാണ് ഈ വിഡിയോ ഇട്ടത്.. Keep സപ്പോർട്ടിഗ്..",RK ROCKY GAMING,6,True,None
UgzVhOADFm4Dlqt7B4V4AaABAg,"എത്ര വട്ടം അനുഭവിച്ചിട്ടുണ്ട് bro ഈ അവസ്ഥ ",iron OP gamer YT,4,True,None
Ugw7vtXwiqmLrJmOvup4AaABAg,"മച്ചാനെ കട്ട Support ഉണ്ട് ",ഉഷ കുട്ടി,1,True,None
UgzVhOADFm4Dlqt7B4V4AaABAg.9PKo-4jpMEN9PKo92y_5fd,"കുറേ തവണ but തോറ്റു കൊടുക്കരുത്",RK ROCKY GAMING,3,True,None
UgxwQQn4JJ7fA7Wv-WF4AaABAg,"ബ്രോ bgmi എടുത്തോ ബ്രോ",Shani k,2,True,None
UgzoKA5dx9Y1dTMiZD94AaABAg,"Bro എന്നെ ഫ്രണ്ട് ആകുമോ",Albert Peter Anil,4,True,None
UgzMwvjMI7jPlvtTzMd4AaABAg,"ബ്രോ പുതിയ ഫോൺ ഇത്",Shani k,2,True,None
UgxwQQn4JJ7fA7Wv-WF4AaABAg.9PLBIrt0vqb9PLBaYESsuN,"എടുത്തു BRO ",RK ROCKY GAMING,1,True,None
UgzoKA5dx9Y1dTMiZD94AaABAg.9PKnCgHV3Gs9PKnbr_PQhH,"ok അതിനെന്താ bro",RK ROCKY GAMING,3,True,None
UgzMwvjMI7jPlvtTzMd4AaABAg.9PLBWiOnDx_9PLBvWAEsAL,"അല്ല bro പുതിയ phone 2 മാസം ആവും എത്താൻ...",RK ROCKY GAMING,1,True,None
Ugz3Y2yWSagdDtA8Mm94AaABAg,"ഈ trik ഇതു വരെഅറിയാത്ത പാവങ്ങൾക്ക് വേണ്ടിയാണ് വിഡിയോ ഇട്ടത് മാമനോടൊന്നും തോന്നല്ലേ..... സംശയങ്ങൾ കമെന്റിൽ അറിയിക്കുക  replay!.. തരാം ",RK ROCKY GAMING,3,True,None
UgwjvLvDeeAJeJXH4Ox4AaABAg,"Live ഇടുമോ ബ്രോ",Shani k,0,True,None
UgwjvLvDeeAJeJXH4Ox4AaABAg.9PHjil0MQZg9PHjoSccHq1,"പുതിയ ഫോൺ വരുന്നുണ്ട്... അന്നേരം ഇടാം ",RK ROCKY GAMING,1,True,None
UgyteOMpmvQikuO2D8x4AaABAg,"ലെ അന്നും ഇന്നും 2 ഫിംഗർ Ads കളിക്കുന്ന ഞാൻ.!",Arjun P Panicker,5,True,None
Ugx2eJA27CpHtj8kZ7t4AaABAg,"Edit ചെയുമ്പോൾ തന്നെ 2പാവശ്യം delete ആയിപ്പോയി എന്നാലും ശെരിയാക്കി!... Support ചെയ്ത എല്ലാർക്കും! വളരെ നന്ദി ഉണ്ട് ",RK ROCKY GAMING,12,True,None
UgyiP2UUosVAokL5LRJ4AaABAg,"അടിപൊളി  ബ്രോ  ",Shani k,2,True,None
UgxEDNpjyP5jM5Vr1fB4AaABAg,"അടി പൊളി",Dark ATHUL Gaming yt,3,True,None
UgwUMjei2YlTXiYa7iJ4AaABAg,"ലോ എൻഡ് ഡിവൈസ് ഉള്ളവർക്കുള്ള മോട്ടിവേഷൻ ആണ് RK ബ്രോ..! സപ്പോർട്ട് കിട്ടാനുള്ള എല്ലാ വഴികളും ഞാൻ ഒരുക്കാൻ നോക്കാം.!",Arjun P Panicker,3,True,None
Ugz476DVKAhmYGVlD_54AaABAg,"2GB റാമിൽ കളിക്കുന്ന RK ബ്രോയ്ക്ക് ഇരിക്കട്ടെ ഇന്നത്തെ സ്നേഹം.!",Arjun P Panicker,5,True,None
UgxE7NAnJ9I3onw3m9l4AaABAg,"അല്ല പിന്നെ ",DX Shield,2,True,None
UgwUMjei2YlTXiYa7iJ4AaABAg.9OFUqlgOnRs9OFVWvBv97U,"എങ്ങനെ നന്ദി പറയണമെന്ന് അറിയില്ല Big thaks und BRO ",RK ROCKY GAMING,1,True,None
Ugz476DVKAhmYGVlD_54AaABAg.9OFUQxdrqbO9OFU_TWVfYR,"ഒരുപാട് thaks ഉണ്ട് bro",RK ROCKY GAMING,1,True,None
UgyalZdziF2wdfyDSoZ4AaABAg,"2 GB റാമിൽ ഇത്രെയും നന്നായിട്ട് കളിക്കാൻ സാധിക്കുമെങ്കിൽ..ഒരു ഹൈ എൻഡ് ഡിവൈസ് കിട്ടിയാൽ എന്തായിരിക്കും..!!",Arjun P Panicker,5,True,None
Ugw3v6bHZOMJN-SOn_B4AaABAg,"രണ്ടു ദിവസം കഷ്ടപ്പെട്ട് 2GB Ramil എഡിറ്റ്‌ ചെയ്തതാണ് ഈ videoഅതുകൊണ്ട്  ഈ പാവപ്പെട്ടവന്റെ ചാനൽ Sub ചെയ്ത് സപ്പോർട്ട് ചെയൂ..ചങ്ക്കളേ!..",RK ROCKY GAMING,2,True,None
UgyalZdziF2wdfyDSoZ4AaABAg.9Nj-MA7VJt09NjGRnZrl6d,"എപ്പോഴെങ്കിലും ഒരു നല്ല Divice കിട്ടുമായിരിക്കും അതുവരെ ഈ 2""gb യിൽ തന്നെ മുന്നേറും!!..തളരാതെ..",RK ROCKY GAMING,2,True,None
UgwyzUTCb4YHV_Z_St54AaABAg.9NscTXYrnNq9Nsk-ZLgyx-,"എനിക്ക് സപ്പോർട്ട് തീരെ കുറവാണ് അത് കൊണ്ട്  Pleese share it your frinds",RK ROCKY GAMING,2,True,None
UgwyzUTCb4YHV_Z_St54AaABAg.9NscTXYrnNq9Nsl3DBcU5p,"Ok ബ്രോ ചെയ്തു",Shani k,1,True,None
Ugzk3nbSQWyhezyuVWx4AaABAg.9Nsch-b4urX9Nsiz3B5a6I,"എന്നെങ്കിലും ചിലപ്പോൾ ഒരു നല്ല ഡിവൈസ് എന്നെ തേടി വരുമായിരിക്കും ",RK ROCKY GAMING,2,True,None
Ugzk3nbSQWyhezyuVWx4AaABAg.9Nsch-b4urX9Nsj8wf97a3,"അതുവരെ ഈ"" 2""GB Ramil തന്നെ തുടരും!...ഒരിക്കലും വിട്ടുകൊടുക്കില്ല..",RK ROCKY GAMING,2,True,None
UgxswfyAdCUNPLcj7th4AaABAg.9NwIRewUjrT9NwNYA2G4qp,"ഒത്തിരി Thaks ഉണ്ട് BRO ",RK ROCKY GAMING,1,True,None
UgxWZFyJZLKEPGR0sWV4AaABAg.9NwI6-JEwzj9NwIHK-EFD4,"എന്റെ മൂന്നാമത്തെ വീഡിയോ കണ്ട് ഇഷ്ട പ്പെട്ടാൽ ഒന്ന് സപ്പോർട്ട് &ലൈക്‌ ",RK ROCKY GAMING,1,True,None
UgyGFL2s2DxCXcjeZyh4AaABAg,"വളരെ കഷ്ടപ്പെട്ട്"" 2"" ജിബി ramil ഉറക്കമില്ലാതെ എഡിറ്റ്‌ ചെയ്തതാണ്  ഈ വീഡിയോ  അതുകൊണ്ട് ഈ പാവപ്പെട്ടവന്റെ ചാനൽ subചെയ്ത് സപ്പോർട്ട് ചെയൂ മച്ചാന്മാരേ..",RK ROCKY GAMING,2,True,None
UgwB3YnfIklqOET3l5Z4AaABAg,"ശിവനെ ",Black Phoenix YT,2,True,None
Ugxn13iNVsQAfGpyBn94AaABAg,"നിങ്ങൾ എന്നെക്കാളും നന്നായി കളിക്കുന്നുണ്ട് നിങ്ങൾ ശരിക്കും ഒരു പ്രോ പ്ലെയർ തന്നെ  #Pro",7G YT,2,True,None
Ugz3v-7ikqncX_nHzfB4AaABAg,"ഈ video ഇറക്കാൻ കുറേ കഷ്ടപ്പാടായിരുന്നു കാരണം ഞാനും ""2 GB"" Ramil കളിക്കുന്ന ഒരാളാണ് അതുകൊണ്ട് ഈ പാവപ്പെട്ടവന്റെ ചാനൽ sub ചെയ്ത് സപ്പോർട്ട് ചെയ്യുക മച്ചാന്മാരേ..",RK ROCKY GAMING,12,True,None
UgxYwAj46jgqCCQVbrV4AaABAg.9N-UpThNqKn9N-Wy6_Arbv,"എന്റെ വേറെ വീഡിയോക്കൊന്നും ഇതുപോലെ ആരും നല്ല കമൻസ് ഒന്നും ഇട്ടിട്ടില്ല  വളരെ Thanks ഉണ്ട് bro ",RK ROCKY GAMING,1,True,None
UgyXGKSgUUheR5_GOfx4AaABAg.9NCOYwDT9dM9NCPuzBRxnb,"നിങ്ങളെ പ്പോലുള്ള വരുടെ Support ആണ് എന്നേ പോലുള്ള ചെറിയ youtuber സിന് വലിയ കയ്താങ്ങ്.Big Thanks ഉണ്ട് BRO ",RK ROCKY GAMING,2,True,None
UgycwXSbadJ-KM-92fJ4AaABAg,"എല്ലാം മാറും  ",CHARLIE ചാർളി,1,True,None
UgwLczEOjBNxaYiEUhJ4AaABAg,"Bro  ഏത് recorder ആണ് ഉബയോഗിക്കുന്നത്",iron OP gamer YT,1,True,None
UgwCk3pChTSvJYLq0NN4AaABAg.9Mv2vwTbubW9NHzOvEZMXh,"നിങ്ങളെ പ്പോലുള്ള വരുടെ support ആണ് ഞങ്ങളെ പോലുള്ള ചെറിയ youtuber സിന്റെ കൈ താങ്ങ് thanks und BRO ",RK ROCKY GAMING,1,True,None
UgwLczEOjBNxaYiEUhJ4AaABAg.9P32J-WTJQU9P36BbcbWYW,"ഫോണിൽ settings oppen ചെയുമ്പോൾ ഒരു screen record ഉണ്ടാവും അതാ ണ് ഞാൻ use ചെയുന്നത് ",RK ROCKY GAMING,1,True,None
UgzAIAK2NUdt2JpZXaJ4AaABAg,"ഞാൻ ഒരു noob ആയിരുന്നു ഓരോ തവണ തോൽക്കുമ്പോളും  ഒരു തവണ എങ്കിലും ജയിക്കണം എന്ന വാശി ആണ് ഒരുവനെ നല്ല player ആക്കുന്നത്",RK ROCKY GAMING,3,True,None
UgzmXREw_d-9JhbUfUp4AaABAg,"ഈ Video കണ്ട് നിങ്ങൾക് Inspiration ആയെങ്കിൽ ഈ Channel Subscribe ചെയൂ മച്ചാന്മാരെ ഞങ്ങൾക്ക് അത് ഒരു പ്രോത്സാഹനം ആയിരിക്കും",RK ROCKY GAMING,1,True,None
Ugx-tcgeYGEwfc-fQ9l4AaABAg,"ചുമ്മാ ഒരു രസത്തിന് ഇട്ടതാ",Rambo live Malayalam,1,True,None
UgwgmcyKyQdxndIARmR4AaABAg,"പോളിയെ.... ",Arjun Manoj,1,True,None
UgyW38mXKPtBX1AOGaR4AaABAg,"പൊളിച്ചടക്കി ഹരി",DARK༒ FIRE,2,False,None
UgzTLhaXOAI3EGZNe4l4AaABAg.8zQYiES1pev8zQ_ieHdAMr,"മുത്തേ ",മനുഷ്യൻ,1,True,None
Ugw5SspwP0B5YRQVUkR4AaABAg,"നീ കിടിലം ആണ് മുത്തേ",Umar mukthar Umar mukthar,2,True,None
Ugx6XSTtC0HoA9KqWYZ4AaABAg,"മരണ മാസ്സ്",Umar mukthar Umar mukthar,1,True,None
UgyhTl-UF7Ci1WNX3DN4AaABAg,"വിഷയം",Umar mukthar Umar mukthar,1,True,None
UgxIFA9YFAc3zm2gj3p4AaABAg,"സതീശന്റെ മോൻ ഭാഗ്യവാൻ ",Adersh Aadhi,23,False,None
UgzAoydaRkpO-YWiZx94AaABAg,"കാലം മറക്കാത്ത സൃഷ്ഠി ",Zc,27,False,None
UgzUc3axnM2xyqroR794AaABAg,"പബ്ലിക്ക് കാണുന്ന പരിപാടിയിൽ ഇങ്ങനെയൊക്കെ പറയാമോ കുട്ടികളെ ....",Anush Babu,8,True,None
UgymYcpncgwvGTlkvlB4AaABAg,"കൊല്ലം ജില്ലയിലെ ഏതോ കോളനിയാണ്",Sharath kannur,0,False,None
