cid,text,author,votes,heart,paid
UgybzYOIkkiiVkjKkZN4AaABAg,"ഇതൊക്കെ കാണുമ്പോഴാണ് യഥാർത്ഥത്തിൽ നമ്മുടെ നാടിൻറെ അവസ്ഥ മനസ്സിലാക്കുന്നത്എത്ര വിചാരിച്ചാലും ഈ നാട് നന്നാവൂല",JUNA B R,2,False,None
Ugwll8UNbhWmelYNUMJ4AaABAg,"അളിയാ salary വന്നോട്ടെ.. ചെറിയ ഒരു സഹായം ഞാൻ ചെയ്യാം",My Vloggs,11,False,None
UgyIhgqw54bdC65y0MN4AaABAg,"എന്താണ് ഉദേശിച്ചത്‌... വെള്ളം പോയ കാര്യം പറഞ്ഞപ്പോൾ എന്തൊരു സന്തോഷം ആണ് ഈ മുഖത്ത് ",Ratheesh Mohan,1,False,None
Ugy_8fuVPknhoJh3Tvh4AaABAg,"ചെകുത്താനും നബീസ താത്തയും തമ്മിൽ ഒരു മത്സരം നടത്തിയാൽ കാണാമായിരുന്നു",Kunhi Mohamed,1,False,None
Ugy1WknMybL0fer6Zc14AaABAg,"മത അടിസ്ഥാനത്തിൽ നടത്തുന്ന മറ്റു ചാരിറ്റികൾക്ക് സപ്പോർട്ട് കൂടുതൽ ആയിരിക്കും ഇവിടെ നമ്മൾ തന്നെ ആണ് പ്രത്യാശയുടെ കിരണം.... നമ്മളെ കൊണ്ട് കഴിയുന്നത് നമുക്ക് ചെയ്യാം.. ",friends zone,8,False,None
Ugxr9Qv0RNVRT3qzVv54AaABAg,"മച്ചാനെ നിങ്ങളെ കൊണ്ട് ഇത് വളരെ കൃത്യമായി ചെയ്യാൻ കഴിയും..അർഹതപ്പെട്ട കൈകളിൽ വളരെ കൃത്യമായി അത് എത്തുമെന്ന കാര്യത്തിൽ പൂർണ്ണ വിശ്വാസമുണ്ട്...Full സപ്പോർട്ട്",Jithin Jayaprakash,2,False,None
UgzhG5z8IM5il08RVdl4AaABAg,"യൂട്യൂബിൽ മാത്രേ live വരാൻ പാടുള്ളു. അതാണ് മച്ചാനെ സൗകര്യം. ",Dracula CC,0,False,None
UgwLE5FQ7eSaWI1dPlN4AaABAg,"ചെകു ഫാൻസ്‌ ലൈക്‌ here",Robster TV,5,False,None
Ugy-P9A30wM1tOnU8EJ4AaABAg,"മാറ്റങ്ങളില്ലാത്തത് മാറ്റത്തിന് മാത്രം മാറട്ടെ എല്ലാം എല്ലാവരും മാറട്ടെ''",Roy Mathew Mathew,1,False,None
UgxFmRoYrycBE9qiAXp4AaABAg,"ജലീൽ  തോൽക്കണം  എന്ന്  ആയിരുന്നു  ആഗ്രഹം  .എന്നാൽ  എതിരെ  ഫിറോസ്  നിന്നപ്പോൾ ജലീൽ  ജയിച്ചത്  വളരെ  ഇഷ്ടം  ആയി",sumesh ps,53,False,None
Ugxyh-T1Z-aGX4Fgwhl4AaABAg,"പൊളിറ്റിക്സ് അറിയാത്ത ധർമജൻ ഒക്കെ തനിക്കു ഹോൾഡ് ഇല്ലാത്ത മണ്ഡലത്തിൽ മത്സരിച്ചു.. അതാണ് കാരണം",suraj manmadhan,3,False,None
UgxfYDTH2M4LC61nq914AaABAg,"മച്ചാനെ സൂപ്പർ മറുപടി ... തൈര് ഇഷ്ടപ്പെട്ടു  എന്തു ചെയ്യാൻ നമ്മുടെ സമൂഹം ഇങ്ങനെയാ പാവപ്പെട്ടവർ ജീവിക്കുന്നുണ്ടോ എന്നുപ്പോലും നോക്കത്തില്ലാ ..  ഈ പാവപ്പെട്ടവർക്ക് വേണ്ടി കഷ്ടപ്പെടുന്നവർ ഉണ്ട് അവരെ അവഗണിക്കുന്ന സമൂഹം കഷ്ടം .....",_ãbhì_,3,False,None
UgzI1u-uCC6ZAu2gD794AaABAg,"കാശുള്ളവനും അധികാരം ഉള്ളവനും പറന്നും തൂറാം. കാശില്ലാത്തൊൻ നടന്നു പോയാലും ലാത്തി കൊണ്ട് അടി ",friends zone,32,False,None
UgwWfP04FuQEpfUuGrd4AaABAg,"അജു എന്ന നമ്മുടെ ചങ്കായ ചെകുവിന് എന്റെ അഭിനന്ദനങ്ങൾ",MAR MIRACLE,32,False,None
Ugxu2bGCzPhS-oxwldR4AaABAg,"നമ്മുടെ ചങ്ക്സ്‌ ആയ അജുവിന്റെ മിമിക്രിയുടെ കഴിവുകൾ പറഞ്ഞറിയിക്കുവാൻ കഴിയില്ല.. ഓരോരോ വീഡിയോസിനുംവ്യത്യസ്തതകളും പുതുമകളും നിറഞ്ഞ ശൈലികളും അവതരണങ്ങളും. അന്യൻ ""  കലക്കി ... തകർത്തു.. പറയാതിരിക്കാൻ വയ്യ",MAR MIRACLE,47,False,None
Ugxv4fzUvDUOb1uEX5x4AaABAg,"കേരളത്തിൽ ചാരിറ്റി പ്രവർത്തവകർ ഇത്താത്ത എല്ലാ ഉൾനാടൻ സ്ഥലങ്ങളിൽ charity with clarity എത്തട്ടെ .... ",King ravanan,19,False,None
UgwFMKGz6ls5iIO2v914AaABAg,"ചെകുത്താൻ ഇഷ്ടം ""എല്ലാം വ്യക്തമായി പറയും അതാണ് cheku ക്‌ളാരിറ്റി with ചാരിറ്റി എല്ലാവരിലും എത്തട്ടെ....",VINOD B,11,False,None
UgwjACpqjIkv5bACqtR4AaABAg,"ഒരാൾ കഷ്ടപ്പെട്ടുണ്ടാക്കിയ കാശ് അയാൾക്കിഷ്ടള്ളപ്പോ ഇഷ്ടള്ളരീതിയിലോ ഇഷ്ടമുള്ളോർക്കോ ഇഷ്ടംപോലെ കൊടുക്കട്ടെ മാഷേ ",Prasad Krishna,163,False,None
UgyT1hEu4Lr7IkKYlsh4AaABAg,"മോഹൻലാൽ നല്ലൊരു മനുഷ്യനാണ്. അയാൾക്ക് hater ഉണ്ടാകുന്നത് അയാളുടെ ഫാൻസിൻ്റെ സ്വഭാവം കാരണമാണ്.",ꈤꂦꀎꌗꃅꍏꀸ  ꀘ꒒14,8,False,None
Ugx0VDMW0sJQepYzM-l4AaABAg,"God bless you dearഅവരെ സഹായിക്കാം നമുക്ക് ദൈവം അസുഖം വേഗം സുഖമാക്കട്ടെ.",KAMDON world,0,False,None
UgxVk475QSSvc9if5Fh4AaABAg,"ഒരിക്കലും ജീവിത സത്യം മനസിലാക്കാതെ മതം മതം എന്ന് പറയുന്ന ഒരു വർഗം ആണ് ഈ ജാതി ഒരിക്കലും വെളിച്ചം ഉണ്ടാകില്ല മത മൗഉലീകാ വാദികൾ മനുഷ്യൻ ആകണം",Haridas Ac,17,False,None
Ugzs-xTEb5SdEVyUc694AaABAg,"കേരളത്തിന്റെ ചെകുമാൻ ",thomas jolly,2,False,None
UgzAqILuwMvD8lkWyNZ4AaABAg,"തകർത്തു ",friends zone,0,False,None
UgwRpDWbX5UeZmJpJPp4AaABAg,"മച്ചാൻ പൊളിയാഎന്തും തുറന്നു പറയുന്ന ചങ്കൂറ്റം ",Free Bird🐥,62,False,None
UgzER7PaqrPX5LmIqql4AaABAg,"മുലയിൽ പറഞ്ഞ് തുടങ്ങിയ ചെകുത്താൻ ഇപ്പോൾ പ്ലേ ബട്ടനിൽ എത്തി നിൽക്കുന്നു ",sparcker flame,21,False,None
Ugxb3r5rdKEUrtU6OC14AaABAg,"ഉസ്മാനെ കാണാനില്ല ",Anujith 666,23,False,None
UgxJzH936WMWmpEr7hV4AaABAg,"ബ്രോ പറയുന്നതൊക്കെ കേട്ട്... താനൊക്കെ ഒരു കാര്യം ആലോചിടിണ്ട... ഒരു റിലേഷനിനിൽ രണ്ട് പേർക്ക് ഒരു കൊച്ചുണ്ടായാൽ അതിന്റെ ഭാവിയും പഠനവും സ്വഭാവ രൂപീകരണവും എല്ലാം aa മാതാപിതാക്കളെ ആശ്രയിച്ചരിക്കും.. നീ എന്തൊക്കെ പുരോഗമനം പറഞ്ഞാലും കുടുംബത്തിൽ നിന്ന് കിട്ടുന്ന basic കാര്യങ്ങൾ തന്നെ ആണ് കുട്ടികളെ സ്വാധീനിക്കുന്നത്... കളി നോക്കി ആളെ മാറ്റുന്ന തന്തയും തള്ളയും ആണേൽ ആകുഞ് എത്ര പേരെ അച്ഛാ അമ്മേ നു വിളിക്കണം??? നാട്ടിൽ കാണുന്ന വരെ ഒകെ കേറി അങ്ങ് മേയാം എന്നാവും അവനും ചിന്തിച്ചു കുട്ടി വളർന്നു വരുന്നേ... സ്വന്തം ആളുകളുടെ പ്രവർത്തി കണ്ട്....mr cheku...നിങ്ങൾ കണ്ടു വരുന്ന സ്ത്രീകൾ അല്ലേൽ പുരുഷന്മാർ വളരെ ചുരുക്കം ചിലർ നിങ്ങളുടെ adhe category ഉള്ള ആളുകൾ ആയതു കൊണ്ടും അവരെയും നാട്ടിലെ ജനങ്ങളെയും താരതമ്യം ചെയ്യണ്ട.... അധ്വാനിച്ചു ജീവിക്കുന്ന ആളുകൾ കുടുംബം ഭദ്രമായി വർഷങ്ങളോളം കൊണ്ടുപോകുന്നു... ഭൂരിഭാഗം പേരും സ്വന്തം കുടുംബത്തെ കെട്ടി ഉറപ്പിക്കാൻ പെടാപ്പാട് പെടുന്നു... പിന്നെ വിത്ത് കാളയുടെ സ്വഭാവ ഉള്ളവർക്കു നീ പറഞ്ഞ 2വർഷം ചിലപ്പോൾ ബാധകം ആയിരിക്കും.... എനിക്കെന്റെ അച്ഛനും അമ്മയും ആണ് വലുത് അവര്ക് ഞങ്ങളും... ഇതിൽ കത്തി തീർന്ന കാമത്തിന് ഒരു സ്ഥാനവും ഇല്ല... നീ ഒന്ന് നിന്റെ കുടുംബത്തെ ഓർക്കു... അവിടെ നീ കാമം ആണോ കാണുന്ന എന്ന് ആലോചിക്ക... ഇത്രേം പറഞ്ഞില്ലേൽ സമാധാനം കിട്ടൂലഅതാ..",നാല്പമരം നമ്പീശൻ,22,False,None
UgwOLv3E0fzdFiEno5x4AaABAg,"കൂതിയിൽ സ്വർണ്ണം കടത്തുന്ന കുറ്റമില്ലാത്ത അണ്ണന്മാർ ഈ പിള്ളേരെ ഒരു വഴിക്കാക്കും ",SYLN SYLN,137,False,None
UgzWcc_dbdLuyqLy8Ft4AaABAg,"പാലസ്ഥീനും അവിടത്തെ ആളുകളും തീ വ്വവാദികൾ- ഇസ്രായീൽ അവരെ ചെറുക്കുന്ന ഒരു ടീം അതങ്ങനയാ.... ഇപ്പോൾ പഴയ ചരിത്രം വിളമ്പീട്ട് എന്നാ  കാര്യം ഇസ്രയേൽ എത്ര വർഷമായ് ഉണ്ടായി എന്ന് പറഞ്ഞിട്ടും കാര്യമില്ല .... ഇത് നിലനിൽപ്പാണോ അതിജീവനമാണോ എന്ന് മനുഷ്യത്വത്തിന്റെ ഹോർമോൺ പ്രവർത്തിക്കുന്ന എല്ലാ തലച്ചോറിനും മനസിലാകും- അതില്ലാത്തവർക്ക് വർഗീയം കളിക്കാം .....ഇസ്രയേലിന് പാലസ്ഥീനെ ഒന്ന് ഊതി തെറിപ്പിക്കാനെ ഒള്ളൂ എന്നാണ് വിവരങ്ങൾ തരുന്നത്  ഒരു 10 മിനിറ്റ് തികച്ച് വേണ്ടി വരില്ല- പാലസ്ഥിന്റെ അടുത്ത് ഒരു ലോഡ് കല്ലും  കുറച്ചു കമ്പിത്തിരി - അതല്ലാത എന്തുണ്ട് ? ഇത്തരം സന്ദർഭങ്ങളിൽ എവിടനിക്കണം എന്ന് മനസിലാകണമെങ്കിൽ - മനുഷ്യരെ മനസിലക്കി സംസാരിക്കുന്ന മതമുള്ളവരും അല്ലാത്തവരും ഉണ്ട് അവരുടെ പ്രസംഗം കേട്ടാ മതി! അവർ കള്ളം പറയാറില്ല ! !നിങ്ങൾ അതിൽ ഇല്ലാ ട്ടോ",Ameer Jahan,0,False,None
Ugwh_3SuiV6554gAkKN4AaABAg,"പലസ്റ്റിനിലെ മക്കൾക്ക് വീട് വെച്ച് കൊടുക്കാൻ ഒരു പദ്ധതി ഉണ്ട്.. എല്ലാരും ക്യാഷ് ഇട്  10-500 കോടി ഉണ്ടാക്കണം ",Gautham Gireesh,46,False,None
UgwXQKKJ15GVZPy7Oy14AaABAg,"ചിരിപ്പൂക്കൾ ",Venu Gopal,1,False,None
Ugy8lDuVRwzdxI5IaYh4AaABAg,"സംഭവം ശെരിയാണ്   ",Sunny Abraham Stalin,1,False,None
UgyHis5afqzNIDeQ2mR4AaABAg,"ഇത് കേട്ടപ്പോൾ ആര്യാടൻ പറഞ്ഞ ഒരു കോമഡി ഓർമ വരുന്നു ''അമ്മയ്ക്ക് മരണമില്ല.. എല്ലാവരും അമ്മയുടെ ദീർഘായുസ്സിന് വേണ്ടി പ്രാർഥിക്കണം...''",സ്വാഗതം,70,False,None
UgxARnasdKh0iIH70GV4AaABAg,"മാസ്ക് ധരിക്കുന്ന ദൈവം ഹോസ്പിറ്റലും കോളേജുകളും ടിവി ചാനലും നടത്തുന്ന ദൈവം.. ഇനിയെന്തെല്ലാം കാണാൻ കിടക്കുന്നു",Latin mallu,56,False,None
Ugy0HSFVY36pUzLN_Td4AaABAg,"അതല്ല കേരളത്തിന്റെ അവസ്ഥ ആലോചിക്കുമ്പോൾ ആണ് .ഇവന്മാർക്ക് ഭ്രാന്ത് മൂത്ത് ഇവിടെ ബോംബ് ഇടാൻ സാധ്യത ഉണ്ട്",Jishnu_kky,34,False,None
Ugw8AojRkhQvMdcgb-F4AaABAg,"കൗശലപൂർവം വർഗീയത വെച്ച് പുലർത്തുന്ന നാടാണ് കേരളം ",Devil In Disguise,78,False,None
UgzhkL76LjUIxVc6ZZN4AaABAg,"മാഷാ ഡിങ്കാ നി വലിയവൻ തന്നെ ഡിങ്കാഹു അക്ബർ ",⚛️Hexxus_Void⚛️,22,False,None
UgwNQ1grxgCWvA44ION4AaABAg,"Cheku bro ജെഗീ വാസുദേവനെ കുറിച്ച് (sadguru)ഒരു വീഡിയോ ഇടുമോ cheku..",usha,2,False,None
UgxJ89v0-CxLyMKs7r54AaABAg,"ചെകു കൃത്യമായി കാര്യങ്ങൾ പറഞ്ഞു. നന്നായി.",Asoka Kumar,14,False,None
UgxOP2XMW22S6XvYtnt4AaABAg,"ഇങ്ങനെ കുറെ എണ്ണം ഈ ഇടെ കൂടിട്ടുണ്ട് ലൈവ് എടുത്ത് അങ്ങു പിടിച്ചാൽ പോലീസിന്റെ മുൻപിൽ വെച്ച് വല്ലാണ്ട് ഷോ കാണിക്കുന്ന കുറെ എണ്ണം.. അവന്മാരെ ഒക്കെ ചങ്ങലക്ക് ഇടണം.. ക്യാമറക്കു മുൻപിൽ നിന്ന് വിറളി കാണിക്കുന്ന കുറെ എണ്ണം.. അതെടുത്തു സോഷ്യൽ മീഡിയ യിലും കൂടി ഇട്ടാൽ അവന്മാർ വല്ല്യ നീതിമാന്മാരായി.. ന്താ അവിടെ നടന്ന സംഭവം എന്ന് ഫുള്ള് അറിയുന്നതിനുമുന്പേ പോലീസിനെ പഴി ചാരാൻ കുറെ എണ്ണം കമന്റും ഇടും.",Sbzc,0,False,None
UgwU7HLwjtVZlGwSoUl4AaABAg,"ഞാന്‍  അടക്കം ഉള്ള israel മലയാളികള്‍ ഓരൊ നിമിഷവും pedichanu ഇവിടെ ജീവിക്കുന്നത് .. കുടുംബം നോക്കാന്‍ വന്നവര്‍ ആണു എല്ലാവരും .. ഞങള്ക്കു vendi സാംസാരിച്ചതിനു thanks brother ",Ponnu Ponnu,48,False,None
Ugy1qq9lgdwPYiu-wER4AaABAg,"Hats off you bro.. ഞാൻ പറയാൻ ആഗ്രഹിച്ചത് തന്നെയാണ് നീ പറഞ്ഞത്..",J R J,4,False,None
Ugy7nNw3_WgNxvOTAQF4AaABAg,"ഇസ്രായേൽ ജോലിചെയ്യുന്ന ഞങ്ങൾക്ക് വേണ്ടി.. ഞങ്ങൾക്ക് പറയാനുള്ളത് സംസാരിച്ച ചെക്കുവിന് ഒരു ''big salute''.. ..ഞങ്ങൾ ഒക്കെ safe ആണ്..",Freeda,170,False,None
Ugx2KFWJsxGq-kz6KtV4AaABAg,"ചേട്ടാ ഞാൻ ipo safe റൂമിൽ ഇരുന്നാണ് ഇത് കേൾക്കുന്നത്.... ഒരാളെങ്കിലും ഇവിടെ ജോലി ചെയ്യുന്ന പാവം കുറച്ചു മലയാളികളെ ഓർത്തല്ലോ ... Thank u ചേട്ടാ.... ... മനസ്സ് thalarnu നിൽകുമ്പോൾ ഇത് കേട്ടപ്പോൾ ഒരു ആശ്വാസം...... ഇതിൽ  ഒന്നും അറിയാത്ത പാവങ്ങൾ ആണ് പെട്ടു പോകുന്നത്... അവർക്ക് വേണ്ടി എല്ലാവരും ഒന്ന് പ്രാർത്ഥിച്ചാൽ മാത്രം മതി... ഞങ്ങൾക്കും ഉണ്ട് നാട്ടിൽ കുട്ടികളും കുടുംബവും okey... ...",JBJ World,84,False,None
UgxIe_TulyyIrZLJWDJ4AaABAg,"ഇതാണ് സംഗികളുടെ ആർഷ ഭാരത സംസ്കാരം",shu haib,97,False,None
UgxwhnHoRUyZR0okQjV4AaABAg,"മോദിജി സ്വപ്നം കണ്ട ഇന്ത്യ........",Bichu''s ideas,8,False,None
UgzapJZq1YjHKhU-l1F4AaABAg,"പൊളി ",Vishnu Prasad,0,False,None
UgxZAodO9PEgN7zuVjt4AaABAg,"Flood സമയത്ത് ഒരു truck muzuvan ടാർ പായ ഇട്ടു ഓക്സിജൻ കൊണ്ട് പോയ മൊതലുകളാ ",Outspoken,16,False,None
Ugwk83qUQoJtrt1PND54AaABAg," ഇതാണ് മുൻപത്തെ video",Chekuthan ചെകുത്താൻ,75,False,None
UgyVJQo00mcURE0PE7d4AaABAg,"ആധികാരിക വിഷയങ്ങൾ സംസാരിപ്പാൻ വന്നതാണ് പാവം അതൊന്നു കേൾപ്പാൻ ചെകു സമ്മതിപ്പൂ",muhammad asif,135,True,None
Ugw1GPf-m8Ga7X802FR4AaABAg,"വയർ ചാടി shapeless ആണ് ഇവിടെ ഉള്ളവർ എന്ന് അജു തന്നെ പറഞ്ഞിട്ടുണ്ട്.. അന്നേ ഞാൻ ഓർത്തു.. ഇന്നത്തെ വീഡിയോ fit ആയിരുന്നാൽ മതി അല്ലെ.. ",preeja siv,5,True,None
Ugym3x30PlKOi6zYLmp4AaABAg,"എന്തൊരു കരുതലാണ്  ഈ  മനുഷ്യൻ....... ",musthafa k,8,False,None
UgzCp0tj897TGFaXo9F4AaABAg,"Vivek bro സൂപ്പർ ആണ് മതം വിട്ട് കഴിഞ്ഞിട്ട് പോലും എന്റെ സ്ത്രീ വിരുദ്ധത പോയിരുന്നില്ല എന്റെ ചിന്തകളെ തന്നെ മാറ്റിയ ചാനൽ ആണ് mallu analyst ",junaidh junu,15,False,None
UgysHNmZXAdsAtyGnst4AaABAg,"ഈ വീഡിയോ എനിക്ക് നല്ല സന്തോഷം നൽകുന്നു സമൂഹത്തിലെ ഇത്തിൾകണ്ണികളായ ഇവന്മാരെ ആക്ഷേപഹസ്യത്തിലൂടെ സമൂഹത്തിനു മനസിലാക്കികൊടുക്കുന്നത് നല്ലകാര്യം ഒരു നന്മ ഈ വീഡിയോകളിലുണ്ട് ",SREEKUMAR BALAN,37,False,None
UgyB1PcUmhNNtQHu5Ol4AaABAg,"യാദൃക്ഷികമായി യൂട്യൂബിൽ കണ്ടു ഈ പരിപാടി ചിരിച്ചു ചിരിച്ചു... എന്തായാലും നല്ല അവതരണം വലിച്ചു കീറി ഒട്ടിച്ചു...",Sulaiman MT,27,False,None
Ugyy0ybYP2ORYjlnlKp4AaABAg,"പാവം ചെറായി ഐറിൽ നിന്ന് ഇറങ്ങും എന്തെകിലും പോസ്റ്റ്‌ ഇടും ചെകു അതേപോലെ ഐറിൽ കേറ്റും ..എന്റെ ചെകുവേ ",i''m  GiRi....,21,False,None
Ugz2fXdchhvkwLHllsV4AaABAg,"അവനെയൊക്കെ പറഞ്ഞ് മനസിലാക്കുന്നതിലും നല്ലത് അറബിക്കടല്‍ നീന്തി കടക്കുന്നതാണ്..",Dr Kannan Chandran,43,False,None
Ugw95VjGsZtIMxnMd1x4AaABAg,"മുത്തുച്ചിപ്പി അത് കലക്കും ",Angry man with silly beard,13,False,None
UgwNFyIb6dCNvuVnoBV4AaABAg,"മതം കൊണ്ട് മാത്രം...മുളക്കുന്ന കൊറോണ......അടിപൊളി ",rakesh Nediyirippil,22,False,None
UgwPyEPUZsyWxMugG3t4AaABAg,"ഫിറോസ് ജയിച്ചിരുന്നേൽ.ഫിറോസ് : നിനക്ക് വീട് പാസ്സ് ആക്കിട്ടു ഉണ്ട് പക്ഷെ 40% ഇക്ക എടുക്കും ",al- മല്ലു,27,False,None
UgxVIP2iEkAX-Es4dZx4AaABAg,"ചെകുവിന്റെ പ്രവചനം തെറ്റാറില്ല ഫിറോസ് തോൽക്കുമെന്ന് പറഞ്ഞു തോറ്റു ",bitheshk,53,False,None
UgxHIAAbLCxouKSnA9t4AaABAg,"ഷൂ കാണിച്ചതു കലക്കി ചിരിച്ചു മരിച്ചു അണ്ണാ ",Lino George,35,False,None
Ugwc03LWK_Z0G4Ndf214AaABAg,"എനിക്ക് കഴിയാത്തത് ചെകുത്താൻ ചെയ്യുന്നു സത്യം ",Binu Sreedharan,69,False,None
UgydabrRFFcqKFRhIux4AaABAg,"ഞങ്ങ ഹിന്ദു രാഷ്ട്രം ഉണ്ടാകും. ജയ് ശങ്ക ശക്തി",Chekuthan ചെകുത്താൻ,49,False,None
UgxdHe81NI8VgbsG12R4AaABAg,"കരഞ്ഞു കണ്ണാടിയിൽ fog ആയി ",yt302,0,False,None
UgxFu9m_GRRmiV-OQoV4AaABAg,"കുരിവി ചെക്കുത്താൻ.. ",M4 A2Z tricks,3,False,None
UgxrWy4ZVGjRemYA1aJ4AaABAg,"അതാണ് ചെകുത്താൻ - ദൈവവും ഇല്ല ഒരു കോപ്പും ഇല്ല - പക്ഷെ യവൻ ശരിക്കും ചെകുത്താനാ-",Saja Simon,94,False,None
Ugy3ZY6q0JMw3kc2RF94AaABAg,"ഞാൻ  വലിയ    സംഭവ  മാണെന്ന് ഞാൻ തന്നെ  പറയുന്ന ലോകത്തിലെ ആദ്യത്തെ വ്യക്തിയാണ്  ഈ പ്രവാചകൻ : കാൺണ്ടാമൃഗമേ   നീ എത്ര ഭേദം.",KRISHNAKUMAR R,22,False,None
UgwcHNvvgBWz08VKuv94AaABAg,"പിണറായി സർക്കാരിന് അഭിനന്ദനങ്ങൾ  നമ്മുടെ നാട്ടിലെ എല്ലാ കമ്മ്യുണിസ്റ്റുകാരോടും എനിക്കൊരു അപേക്ഷയുണ്ട് .. നിങ്ങൾ എല്ലാവരും ഒത്തുപിടിച്ചാൽ നമ്മുടെ കേരളം ചൈനയുടെ തലസ്ഥാനമായ ബീജിംഗ് പോലെ ആക്കികൂടെ ? അതായത് വ്യവസായ വൽക്കരണം  വേസ്റ്റ്  മാനേജ്‌മന്റ് സിസ്റ്റം  തലങ്ങും വിലങ്ങും കമ്പികളിലാതെ എല്ലാം മണ്ണിനടിയിലൂടെ പുതിയ ടെക്നോളജി ഉപയോഗിച്ചു ആധുനിക  നഗരമാകാനുള്ള  സെറ്റപ്പുകൾ  പൊട്ടിപൊളിഞ്ഞ സ്ട്രീറ്റുകൾ മാറ്റി ചൈന സ്റ്റൈൽ സ്ട്രീറ്റുകൾ  യൂറോപ്യൻ മോഡലുകൾപോലെയുള്ള ചെറിയ പാർക്കുകൾ  കമിതാക്കൾക്ക് ഒത്തുകൂടാനുള്ള സ്ഥലങ്ങൾ .. ഒത്തൊക്കെയുണ്ടെങ്കിൽ കേരളം കിടുവായി മാറും .. ഇനിയും കുറച്ചു കാര്യങ്ങൾ പറയണമെന്നുണ്ട് അതിനേക്കാൾ നല്ലതു നമ്മുടെ സന്തോഷ് ജോർജ്  കുളങ്ങരയോട് ചോതിക്കുന്നതായിരിക്കും .. അതിനുള്ള തയ്യാറെടുപ്പുകൾ ഉണ്ടെങ്കിൽ എന്റെ പരിപൂർണ പിന്തുണയും ഉണ്ടാകും ..",NIDHIN CHANDH,8,False,None
Ugw-Kv5aSa4mAwW0pip4AaABAg,"തിന്മ  മരത്തെ  വേരോടെ  വെട്ടി  മാറ്റിയ  തവനൂർ  ലെ  നല്ലവരായ വോട്ടർമാർക്ക്  അഭിവാദ്യങ്ങൾ ",HS Creations,157,False,None
UgznmotnniP0kVHx0oJ4AaABAg,"നന്മമരത്തെ തോല്പിച്ചതിൽ ചെകുത്താനും ഒരു പങ്ക് ഉണ്ട്",solo_rider00,146,False,None
Ugzvk-c4kkKIKVBdwQl4AaABAg,"പ്രതികരണം കലക്കി Suppeർ",Jidesh Bodh,0,False,None
UgxGhsjpuVboE2lM_ed4AaABAg,"നേരിയ കോവിടാ തിരുമേനി ",OU6OBO6OS 9´fOU6,5,False,None
UgycSgNkR09dqsgwzI14AaABAg,"മനുഷ്യൻ ചത്തൊടുങ്ങുമ്പോൾ ഉത്സവം ആഘോഷിക്കുന്ന ദൈവങ്ങൾ.... ഇത്രമേൽ മനുഷ്യത്വവിരുദ്ധമായ ഒരു പ്രവർത്തി വേറെ ഉണ്ടോ?",sarifn,27,False,None
UgyjKUxoSpyYoS7hHON4AaABAg,"മീശ പൊളി ️",Anujith 666,9,False,None
UgxrNu2Gwr7lytw4zRp4AaABAg,"മീശേഷ് അജു ചേട്ടൻ്റെ ഓരോ styles...",sb droppin'',15,False,None
UgxGRTTvewCFJwmdiol4AaABAg,"മീശ പൊളിച്ചു ",Kiran murali,48,False,None
UgyfwKcIlCXp8GpiH0N4AaABAg,"ചെകുത്താൻ ഉമ്മ ഉമ്മ ഉമ്മ ",dingan,8,False,None
UgzZ4XWzfZgGkEpxt6N4AaABAg,"സ്നേഹമുള്ള ചെകുത്താ൯",A.k.k,4,False,None
UgzLIhkD1mVPYz8DukV4AaABAg,"കൊള്ളാല്ലോ ",preeja siv,1,False,None
UgyA2txK5Ef3kf2MRu54AaABAg,"മാസ്റ്ററിലെ വിജയുടെ എൻട്രി പോലെ  ആകിയതാണോ",Jayasree S,0,False,None
UgysyReYIAifqxtlJp94AaABAg,"ചെകു വെന്ന കപ്പിന് വേണ്ടി മത്സരിക്കുന്ന സോനാ തോമസും ഗായത്രിയും",മിസ്റ്റർ മലയാളി,3,False,None
Ugx1kwwVKkGqJMrLX0h4AaABAg,"ഇത് മലരുകൽ പൂക്കുന്ന season!",CountryMan,10,False,None
UgwBUc6A8AH5_HZTXGh4AaABAg,"ഡിജെ പാർട്ടിക്ക് ഇടാൻ പറ്റിയ പൊളി പാട്ട് ️️",Anujith 666,296,False,None
UgyduJnhR1NSdtHQQ3t4AaABAg,"ഭൂതാ രാധ വർഷക്കാരാ അങ്ങനെ വേണം വീണവരാധം... ഭൂതാ പാരാ.. ചൂരാ പാരാ.. ഹാവൂ എന്ത് നല്ല വരികൾ.. മനോഹരമായിരിക്കുന്നു എനിക്കിഷ്ട്ടായി ",SangeethaSangee,253,False,None
UgxFZF9QE_VIIjq7wyh4AaABAg,"ശിർക്കോളി ",arun csk7,12,False,None
UgzC9f6DDOUuSH4YVJx4AaABAg,"ചെകു നീ പൊളിയാടാ പൊളി -",Saja Simon,13,False,None
Ugxurn7pe-BxP5FW9zV4AaABAg,"ഇതാണ്.... ഇമ്മടെ.....മോഡീജീടെ....""ഡിജിറ്റൽ ഇന്ത്യ"".....",Santhosh Santhosh,71,False,None
UgyOu3LGvJvAPfS7jvN4AaABAg,"എന്റെ ഇന്ത്യ എത്ര സുന്ദരം ",Bichu''s ideas,59,False,None
UgyzphC7sYXa7L8HbYJ4AaABAg,"സാധാരണക്കാരൻ്റെ ശബ്ദം ചെകുത്താൻ ",Alemania,19,False,None
